iata_code,type,name,latitude_deg,longitude_deg,elevation_ft,region_name,local_region
BNO,medium_airport,Burns Municipal Airport,43.590463,-118.955154,4148,Oregon,OR
HYR,medium_airport,Sawyer County Airport,46.025199890100005,-91.44429779050002,1216,Wisconsin,WI
JHW,medium_airport,Chautauqua County-Jamestown Airport,42.15425,-79.254008,1723,New York,NY
LVM,medium_airport,Mission Field,45.6994018555,-110.447998047,4660,Montana,MT
LOL,medium_airport,Derby Field,40.0663986206,-118.565002441,3904,Nevada,NV
UOX,medium_airport,University Oxford Airport,34.384300231934,-89.536796569824,452,Mississippi,MS
PBF,medium_airport,"Pine Bluff Regional Airport, Grider Field",34.174121,-91.935643,206,Arkansas,AR
WWA,medium_airport,Wasilla Airport,61.571701,-149.539993,354,Alaska,AK
OTS,small_airport,Anacortes Airport,48.498513,-122.662513,241,Washington,WA
BAM,small_airport,Battle Mountain Airport,40.598999023400005,-116.874000549,4532,Nevada,NV
BFT,small_airport,Beaufort Executive Airport,32.412201,-80.634399,10,South Carolina,SC
NVN,small_airport,Nervino Airport,39.818501,-120.352997,4900,California,CA
CHK,small_airport,Chickasha Municipal Airport,35.09740067,-97.96769714,1152,Oklahoma,OK
CLG,small_airport,New Coalinga Municipal Airport,36.16310119628906,-120.29399871826172,622,California,CA
CGS,small_airport,College Park Airport,38.9805984497,-76.9223022461,48,Maryland,MD
CEZ,small_airport,Cortez Municipal Airport,37.3030014038,-108.627998352,5918,Colorado,CO
CTX,small_airport,Cortland County Chase Field,42.59260178,-76.21489716,1198,New York,NY
PSK,small_airport,New River Valley Airport,37.137298583984,-80.678497314453,2105,Virginia,VA
GSH,small_airport,Goshen Municipal Airport,41.526401519800004,-85.79290008539999,827,Indiana,IN
GPZ,small_airport,Grand Rapids Itasca Co-Gordon Newstrom field,47.21110153,-93.50980377,1355,Minnesota,MN
GBR,small_airport,Walter J. Koladza Airport,42.18420029,-73.40319824,739,Massachusetts,MA
HZL,small_airport,Hazleton Municipal Airport,40.986801147499996,-75.9949035645,1603,Pennsylvania,PA
JKV,small_airport,Cherokee County Airport,31.8693008423,-95.2173995972,677,Texas,TX
CWF,small_airport,Chennault International Airport,30.2106,-93.143204,17,Louisiana,LA
LKV,small_airport,Lake County Airport,42.161098480199996,-120.399002075,4733,Oregon,OR
LOW,small_airport,Louisa County Airport / Freeman Field,38.0098,-77.9701,493,Virginia,VA
MDN,small_airport,Madison Municipal Airport,38.75889969,-85.46549988,819,Indiana,IN
MDJ,small_airport,Madras Municipal Airport,44.67020035,-121.1549988,2437,Oregon,OR
NTJ,small_airport,Manti-Ephraim Airport,39.32910156,-111.6149979,5500,Utah,UT
TNT,small_airport,Dade Collier Training and Transition Airport,25.861799240112,-80.897003173828,13,Florida,FL
MWO,small_airport,Middletown Regional Airport,39.530998,-84.395302,650,Ohio,OH
MHE,small_airport,Mitchell Municipal Airport,43.774799346900004,-98.03859710690001,1304,South Dakota,SD
HEZ,small_airport,Natchez–Adams County Airport / Hardy-Anders Field,31.614817,-91.297331,272,Mississippi,MS
FPY,small_airport,Perry-Foley Airport,30.0693,-83.580597,44,Florida,FL
PIM,small_airport,Harris County Airport,32.8406982422,-84.8824005127,902,Georgia,GA
GNF,small_airport,Gansner Field,39.943902,-120.945,3415,California,CA
RIE,small_airport,Rice Lake Regional Airport - Carl's Field,45.423024,-91.773127,1109,Wisconsin,WI
SUW,small_airport,Richard I Bong Memorial Airport,46.688612,-92.095041,674,Wisconsin,WI
ARG,small_airport,Walnut Ridge Regional Airport,36.124667,-90.925111,279,Arkansas,AR
ILL,small_airport,Willmar Municipal Airport John L Rice Field (2006),45.117552,-95.132259,1126,Minnesota,MN
FOD,medium_airport,Fort Dodge Regional Airport,42.55149841,-94.19259644,1156,Iowa,IA
HON,medium_airport,Huron Regional Airport,44.38520050048828,-98.22850036621094,1289,South Dakota,SD
LWT,medium_airport,Lewistown Municipal Airport,47.04930114746094,-109.46700286865234,4170,Montana,MT
MGE,medium_airport,Dobbins Air Reserve Base,33.915401,-84.516296,1068,Georgia,GA
PMD,medium_airport,Palmdale Regional Airport / USAF Plant 42 Airport,34.629398,-118.084999,2543,California,CA
OGS,medium_airport,Ogdensburg International Airport,44.6819,-75.4655,297,New York,NY
RWI,medium_airport,Rocky Mount Wilson Regional Airport,35.856300354003906,-77.89189910888672,159,North Carolina,NC
LRF,medium_airport,Little Rock Air Force Base,34.916900634799994,-92.14969635010002,311,Arkansas,AR
ORT,medium_airport,Northway Airport,62.9612999,-141.9290009,1715,Alaska,AK
DUG,medium_airport,Bisbee Douglas International Airport,31.4689998627,-109.603996277,4154,Arizona,AZ
NJK,medium_airport,El Centro NAF Airport (Vraciu Field),32.829201,-115.671996,-42,California,CA
NGU,medium_airport,Norfolk Naval Station (Chambers Field),36.937599,-76.289299,17,Virginia,VA
RWL,medium_airport,Rawlins Municipal Airport/Harvey Field,41.80559921,-107.1999969,6813,Wyoming,WY
RWF,medium_airport,Redwood Falls Municipal Airport,44.54719925,-95.08229828,1024,Minnesota,MN
INK,medium_airport,Winkler County Airport,31.779600143399996,-103.200996399,2822,Texas,TX
HDH,small_airport,Kawaihapai Airfield,21.5795,-158.197006,14,Hawaii,HI
VJI,small_airport,Virginia Highlands Airport,36.687099,-82.033302,2087,Virginia,VA
AAF,small_airport,Apalachicola Regional Airport,29.72750092,-85.02749634,20,Florida,FL
BMT,small_airport,Beaumont Municipal Airport,30.070635,-94.215746,32,Texas,TX
BWC,small_airport,Brawley Municipal Airport,32.99290085,-115.5169983,-128,California,CA
CVN,small_airport,Clovis Municipal Airport,34.4250984192,-103.07900238,4216,New Mexico,NM
CRS,small_airport,C David Campbell Field Corsicana Municipal Airport,32.0280990601,-96.4005966187,449,Texas,TX
DNN,small_airport,Dalton Municipal Airport,34.72290039,-84.87020111,709,Georgia,GA
DTL,small_airport,Detroit Lakes Airport,46.824301,-95.883322,1397,Minnesota,MN
EDK,small_airport,Captain Jack Thomas El Dorado Airport,37.7741012573,-96.81759643550001,1378,Kansas,KS
EUF,small_airport,Weedon Field,31.9512996674,-85.1288986206,285,Alabama,AL
FBL,small_airport,Faribault Municipal Airport-Liz Wall Strohfus Field,44.32844,-93.312534,1060,Minnesota,MN
FRR,small_airport,Front Royal Warren County Airport,38.9175,-78.253502,709,Virginia,VA
GBG,small_airport,Galesburg Municipal Airport,40.937999725299996,-90.431098938,764,Illinois,IL
GDM,small_airport,Gardner Municipal Airport,42.5499992371,-72.0160980225,955,Massachusetts,MA
GWS,small_airport,Glenwood Springs Municipal Airport,39.5083007812,-107.310997009,5916,Colorado,CO
HNC,small_airport,Billy Mitchell Airport,35.232799530029,-75.617797851562,17,North Carolina,NC
GCT,small_airport,Grand Canyon Bar Ten Airstrip,36.258614,-113.231159,4100,Arizona,AZ
LSB,small_airport,Lordsburg Municipal Airport,32.3334999084,-108.692001343,4289,New Mexico,NM
LFN,small_airport,Triangle North Executive Airport,36.0233,-78.330299,369,North Carolina,NC
MTW,small_airport,Manitowoc County Airport,44.127116,-87.681983,651,Wisconsin,WI
MWC,small_airport,Lawrence J Timmerman Airport,43.110401,-88.034401,745,Wisconsin,WI
ROF,small_airport,Montague-Yreka Rohrer Field,41.7304000854,-122.54599762,2527,California,CA
MRN,small_airport,Foothills Regional Airport,35.820202,-81.611397,1270,North Carolina,NC
ODW,small_airport,AJ Eisenberg Airport,48.251499176,-122.674003601,193,Washington,WA
PSX,small_airport,Palacios Municipal Airport,28.727500915527,-96.250999450684,14,Texas,TX
PKD,small_airport,Park Rapids Municipal Konshok Field,46.9006,-95.073095,1445,Minnesota,MN
PGL,small_airport,Trent Lott International Airport,30.462799072266,-88.529197692871,17,Mississippi,MS
PLR,small_airport,St Clair County Airport,33.558799743652,-86.249099731445,485,Alabama,AL
LQK,small_airport,Pickens County Airport,34.8100013733,-82.70290374759999,1013,South Carolina,SC
POF,small_airport,Poplar Bluff Municipal Airport,36.773899078369,-90.324897766113,331,Missouri,MO
RXE,small_airport,Rexburg Madison County Airport,43.8339,-111.805002,4858,Idaho,ID
SPF,small_airport,Black Hills Airport-Clyde Ice Field,44.48030090332,-103.78299713135,3931,South Dakota,SD
SPW,small_airport,Spencer Municipal Airport,43.165500640869,-95.202796936035,1339,Iowa,IA
LNR,small_airport,Tri-County Regional Airport,43.2099,-90.181332,717,Wisconsin,WI
STE,small_airport,Stevens Point Municipal Airport,44.5452003479,-89.530296325684,1110,Wisconsin,WI
SUE,small_airport,Door County Cherryland Airport,44.84370041,-87.42150116,725,Wisconsin,WI
IRS,small_airport,Kirsch Municipal Airport,41.81330109,-85.43900299,924,Michigan,MI
CNW,small_airport,TSTC Waco Airport,31.641129,-97.073335,470,Texas,TX
RBW,small_airport,Lowcountry Regional Airport,32.921001434299995,-80.6406021118,101,South Carolina,SC
WVL,small_airport,Waterville Robert Lafleur Airport,44.5331993103,-69.6754989624,333,Maine,ME
WBW,small_airport,Wilkes Barre Wyoming Valley Airport,41.2971992493,-75.8511962891,545,Pennsylvania,PA
CWX,small_airport,Cochise County Airport,32.24539948,-109.8949966,4187,Arizona,AZ
COF,medium_airport,Patrick Space Force Base,28.2349,-80.6101,8,Florida,FL
SCC,medium_airport,Deadhorse Airport,70.19470215,-148.4649963,65,Alaska,AK
GST,medium_airport,Gustavus Airport,58.4253006,-135.7070007,35,Alaska,AK
AKN,medium_airport,King Salmon Airport,58.677845,-156.651965,73,Alaska,AK
ADQ,medium_airport,Kodiak Airport,57.75,-152.4940033,78,Alaska,AK
MCF,medium_airport,MacDill Air Force Base,27.8493,-82.521202,14,Florida,FL
GWO,medium_airport,Greenwood–Leflore Airport,33.4943008423,-90.0847015381,162,Mississippi,MS
VDZ,medium_airport,Valdez Pioneer Field,61.1339,-146.248001,121,Alaska,AK
JFN,medium_airport,Northeast Ohio Regional Airport,41.778,-80.695503,924,Ohio,OH
CNU,medium_airport,Chanute Martin Johnson Airport,37.668173,-95.486727,1002,Kansas,KS
CTB,medium_airport,Cut Bank International Airport,48.608657,-112.378183,3854,Montana,MT
NQX,medium_airport,Naval Air Station Key West/Boca Chica Field,24.57579994,-81.68890381,6,Florida,FL
NUW,medium_airport,Whidbey Island Naval Air Station (Ault Field),48.351799,-122.655998,47,Washington,WA
SME,medium_airport,Lake Cumberland Regional Airport,37.053398132299996,-84.6158981323,927,Kentucky,KY
TCC,medium_airport,Tucumcari Municipal Airport,35.182800293,-103.602996826,4065,New Mexico,NM
RCE,small_airport,Roche Harbor Airport,48.612301,-123.139,100,Washington,WA
AKO,small_airport,Colorado Plains Regional Airport,40.1755981445,-103.222000122,4714,Colorado,CO
ALX,small_airport,Thomas C Russell Field,32.914699554399995,-85.9629974365,686,Alabama,AL
ALE,small_airport,Alpine Casparis Municipal Airport,30.384199142499998,-103.683998108,4515,Texas,TX
AID,small_airport,Anderson Municipal Darlington Field,40.10860061649999,-85.6129989624,919,Indiana,IN
BGD,small_airport,Hutchinson County Airport,35.700901031499995,-101.393997192,3055,Texas,TX
BTF,small_airport,Skypark Airport,40.8694000244,-111.927001953,4234,Utah,UT
BKD,small_airport,Stephens County Airport,32.71900177,-98.89099884030001,1284,Texas,TX
CFD,small_airport,Coulter Field,30.715700149499998,-96.3313980103,367,Texas,TX
CAD,small_airport,Wexford County Airport,44.275749,-85.421534,1307,Michigan,MI
MGY,small_airport,Dayton-Wright Brothers Airport,39.5890007019,-84.224899292,957,Ohio,OH
ELA,small_airport,Eagle Lake Airport,29.600599288900003,-96.3218994141,184,Texas,TX
BLU,small_airport,Blue Canyon Nyack Airport,39.2750015259,-120.709999084,5284,California,CA
GGE,small_airport,Georgetown County Airport,33.3116989136,-79.3196029663,39,South Carolina,SC
EMM,small_airport,Kemmerer Municipal Airport,41.82410049439999,-110.556999207,7285,Wyoming,WY
OCA,small_airport,Ocean Reef Club Airport,25.325399398804,-80.274803161621,8,Florida,FL
ILE,small_airport,Skylark Field,31.0858001709,-97.6865005493,848,Texas,TX
LLY,small_airport,South Jersey Regional Airport,39.942902,-74.845703,53,New Jersey,NJ
MRF,small_airport,Marfa Municipal Airport,30.369593,-104.015893,4849,Texas,TX
MFI,small_airport,Marshfield Municipal Airport,44.6369018555,-90.18930053710001,1277,Wisconsin,WI
OIC,small_airport,Lt Warren Eaton Airport,42.566600799561,-75.524101257324,1025,New York,NY
PMH,small_airport,Greater Portsmouth Regional Airport,38.8404998779,-82.84729766850002,663,Ohio,OH
UKT,small_airport,Quakertown Airport,40.4352,-75.381897,526,Pennsylvania,PA
BZF,small_airport,Benton Field,40.5749015808,-122.407997131,719,California,CA
RNZ,small_airport,Jasper County Airport,40.9478988647,-87.1826019287,698,Indiana,IN
RCR,small_airport,Fulton County Airport,41.065601348899996,-86.18170166019999,790,Indiana,IN
TVI,small_airport,Thomasville Regional Airport,30.901599884033,-83.881301879883,264,Georgia,GA
TMA,small_airport,Henry Tift Myers Airport,31.4290008545,-83.4885025024,355,Georgia,GA
TOR,small_airport,Torrington Municipal Airport,42.0644989,-104.1529999,4207,Wyoming,WY
AXV,small_airport,Neil Armstrong Airport,40.49340057,-84.29889679,913,Ohio,OH
WLD,small_airport,Strother Field,37.168598,-97.037598,1160,Kansas,KS
ISS,small_airport,Wiscasset Airport,43.9613990784,-69.712600708,70,Maine,ME
BJJ,small_airport,Wayne County Airport,40.874801635699995,-81.88829803470001,1136,Ohio,OH
BLF,medium_airport,Mercer County Airport,37.295799,-81.207703,2857,West Virginia,WV
EDW,medium_airport,Edwards Air Force Base,34.905399,-117.884003,2312,California,CA
TIK,medium_airport,Tinker Air Force Base,35.4147,-97.386597,1291,Oklahoma,OK
PAM,medium_airport,Tyndall Air Force Base,30.069599,-85.575401,17,Florida,FL
SKA,medium_airport,Fairchild Air Force Base,47.615101,-117.655998,2461,Washington,WA
ATY,medium_airport,Watertown Regional Airport,44.91400146,-97.15470123,1749,South Dakota,SD
WRL,medium_airport,Worland Municipal Airport,43.965698,-107.950996,4227,Wyoming,WY
IAB,medium_airport,McConnell Air Force Base,37.621899,-97.268204,1371,Kansas,KS
WRI,medium_airport,Mc Guire Air Force Base,40.0155983,-74.59169769,131,New Jersey,NJ
PDT,medium_airport,Eastern Oregon Regional Airport at Pendleton,45.695099,-118.841003,1497,Oregon,OR
BIX,medium_airport,Keesler Air Force Base,30.4104003906,-88.92440032959999,33,Mississippi,MS
CSV,medium_airport,Crossville Memorial Whitson Field,35.9513015747,-85.08499908450001,1881,Tennessee,TN
LSF,medium_airport,Lawson Army Air Field,32.332546,-84.988003,232,Georgia,GA
ALI,medium_airport,Alice International Airport,27.7409,-98.026901,178,Texas,TX
YKN,medium_airport,Chan Gurney Municipal Airport,42.916698455811,-97.385902404785,1306,South Dakota,SD
EIL,medium_airport,Eielson Air Force Base,64.66570282,-147.102005,547,Alaska,AK
RUI,medium_airport,Sierra Blanca Regional Airport,33.462799,-105.535004,6814,New Mexico,NM
BKE,medium_airport,Baker City Municipal Airport,44.837299346900004,-117.808998108,3373,Oregon,OR
BBD,medium_airport,Curtis Field,31.1793003082,-99.3238983154,1827,Texas,TX
CDR,medium_airport,Chadron Municipal Airport,42.837600708,-103.095001221,3297,Nebraska,NE
CUB,medium_airport,Jim Hamilton L.B. Owens Airport,33.970500946,-80.9952011108,193,South Carolina,SC
GDV,medium_airport,Dawson Community Airport,47.13869858,-104.8069992,2458,Montana,MT
ARA,medium_airport,Acadiana Regional Airport,30.0378,-91.883904,24,Louisiana,LA
ONO,medium_airport,Ontario Municipal Airport,44.0198,-117.013289,2193,Oregon,OR
PWY,medium_airport,Ralph Wenz Field,42.79550171,-109.8069992,7102,Wyoming,WY
VTN,medium_airport,Miller Field,42.856211,-100.549192,2596,Nebraska,NE
AUW,medium_airport,Wausau Downtown Airport,44.9262008667,-89.6266021729,1201,Wisconsin,WI
LUP,small_airport,Kalaupapa Airport,21.211,-156.973999,24,Hawaii,HI
SVC,small_airport,Grant County Airport,32.632293,-108.154263,5446,New Mexico,NM
SGY,small_airport,Skagway Airport,59.460343,-135.316651,44,Alaska,AK
BIE,small_airport,Beatrice Municipal Airport,40.301300048799995,-96.75409698490002,1324,Nebraska,NE
DVL,small_airport,Devils Lake Regional Airport,48.114201,-98.908798,1456,North Dakota,ND
ADG,small_airport,Lenawee County Airport,41.866205,-84.077983,798,Michigan,MI
NRI,small_airport,Grand Lake Regional Airport,36.577598571777,-94.86190032959,792,Oklahoma,OK
HPY,small_airport,Baytown Airport,29.786100387599998,-94.95269775390001,34,Texas,TX
BFR,small_airport,Virgil I Grissom Municipal Airport,38.84000015,-86.44539642,727,Indiana,IN
BML,small_airport,Berlin Regional Airport,44.57540131,-71.17590332,1161,New Hampshire,NH
HCA,small_airport,Big Spring Mc Mahon-Wrinkle Airport,32.212601,-101.522003,2573,Texas,TX
BBW,small_airport,Broken Bow Municipal Airport,41.4365005493,-99.6421966553,2547,Nebraska,NE
CTZ,small_airport,Sampson County Airport,34.9756011963,-78.3646011353,148,North Carolina,NC
CFV,small_airport,Coffeyville Municipal Airport,37.09400177,-95.5718994141,754,Kansas,KS
MRC,small_airport,Maury County Airport,35.5541000366,-87.17890167239999,681,Tennessee,TN
COT,small_airport,Cotulla-La Salle County Airport,28.45669937,-99.22029877,474,Texas,TX
CKN,small_airport,Crookston Municipal Kirkwood Field,47.8417015076,-96.62159729,899,Minnesota,MN
DFI,small_airport,Defiance Memorial Airport,41.3375015259,-84.4288024902,707,Ohio,OH
DYL,small_airport,Doylestown Airport,40.3330001831,-75.1222991943,394,Pennsylvania,PA
DUC,small_airport,Halliburton Field,34.47090149,-97.9598999,1114,Oklahoma,OK
DKK,small_airport,Chautauqua County-Dunkirk Airport,42.49247,-79.273102,693,New York,NY
AMK,small_airport,Animas Air Park,37.203201,-107.869003,6684,Colorado,CO
FRM,small_airport,Fairmont Municipal Airport,43.643901825,-94.4156036377,1162,Minnesota,MN
FAM,small_airport,Farmington Regional Airport,37.76110077,-90.4285965,946,Missouri,MO
FYM,small_airport,Fayetteville Municipal Airport,35.059700012200004,-86.5640029907,984,Tennessee,TN
FIL,small_airport,Fillmore Municipal Airport,38.95830154,-112.362999,4985,Utah,UT
GLW,small_airport,Glasgow Municipal Airport,37.03179932,-85.9536972,716,Kentucky,KY
GOL,small_airport,Gold Beach Municipal Airport,42.41339874,-124.4240036,20,Oregon,OR
HUJ,small_airport,Stan Stamper Municipal Airport,34.03480148,-95.54190063,572,Oklahoma,OK
KPT,small_airport,Jackpot Airport/Hayden Field,41.97600173949999,-114.657997131,5213,Nevada,NV
EOK,small_airport,Keokuk Municipal Airport,40.459899902299995,-91.4284973145,671,Iowa,IA
LPO,small_airport,La Porte Municipal Airport,41.5724983215,-86.73449707030001,812,Indiana,IN
LPC,small_airport,Lompoc Airport,34.665599823,-120.468002319,88,California,CA
MEJ,small_airport,Port Meadville Airport,41.626499,-80.214699,1399,Pennsylvania,PA
OEO,small_airport,L O Simenstad Municipal Airport,45.310001373291,-92.691902160645,903,Wisconsin,WI
PSN,small_airport,Palestine Municipal Airport,31.779699325562,-95.706298828125,423,Texas,TX
CNE,small_airport,Fremont County Airport,38.428534,-105.106299,5439,Colorado,CO
VYS,small_airport,Illinois Valley Regional Airport Walter A Duncan Field,41.351898,-89.153099,654,Illinois,IL
PUC,small_airport,Carbon County Regional Airport / Buck Davis Field,39.613899,-110.751,5957,Utah,UT
PRZ,small_airport,Prineville Airport,44.286998748779,-120.90399932861,3250,Oregon,OR
RKH,small_airport,Rock Hill - York County Airport,34.9878006,-81.05719757,666,South Carolina,SC
RSN,small_airport,Ruston Regional Airport,32.514187,-92.588517,311,Louisiana,LA
MIT,small_airport,Shafter Airport - Minter Field,35.507401,-119.192002,424,California,CA
TBR,small_airport,Statesboro Bulloch County Airport,32.4827003479,-81.73690032959999,187,Georgia,GA
SWW,small_airport,Avenger Field,32.467399597168,-100.46700286865,2380,Texas,TX
HAI,small_airport,Three Rivers Municipal Dr Haines Airport,41.9598007202,-85.59339904790001,824,Michigan,MI
TLR,small_airport,Mefford Field,36.15629959,-119.3259964,265,California,CA
UTM,small_airport,Tunica Municipal Airport,34.680999755859,-90.346702575684,194,Mississippi,MS
DYS,medium_airport,Dyess Air Force Base,32.420799,-99.854599,1789,Texas,TX
ALM,medium_airport,Alamogordo White Sands Regional Airport,32.84051,-105.98794,4200,New Mexico,NM
DLF,medium_airport,Laughlin Air Force Base,29.359501,-100.778002,1082,Texas,TX
TBN,medium_airport,Waynesville-St. Robert Regional Airport-Forney Field,37.7416,-92.140701,1159,Missouri,MO
LFI,medium_airport,Langley Air Force Base,37.082901,-76.360497,11,Virginia,VA
PSG,medium_airport,Petersburg James A Johnson Airport,56.80170059,-132.9450073,111,Alaska,AK
DUT,medium_airport,Tom Madsen (Dutch Harbor) Airport,53.89881,-166.544996,22,Alaska,AK
RND,medium_airport,Randolph Air Force Base,29.529699,-98.2789,761,Texas,TX
WRB,medium_airport,Robins Air Force Base,32.640099,-83.591904,294,Georgia,GA
MIB,medium_airport,Minot Air Force Base,48.4156,-101.358002,1667,North Dakota,ND
POB,medium_airport,Pope Field,35.170898,-79.014503,217,North Carolina,NC
HIF,medium_airport,Hill Air Force Base,41.12403,-111.973086,4789,Utah,UT
NTD,medium_airport,Point Mugu Naval Air Station (Naval Base Ventura Co),34.120300293,-119.121002197,13,California,CA
SVN,medium_airport,Hunter Army Air Field,32.00999832,-81.14569855,41,Georgia,GA
EKN,medium_airport,Elkins-Randolph County Regional Airport,38.889759,-79.857651,1987,West Virginia,WV
BDE,medium_airport,Baudette International Airport,48.7284011841,-94.612197876,1086,Minnesota,MN
CDS,medium_airport,Childress Municipal Airport,34.4337997437,-100.288002014,1954,Texas,TX
BIF,medium_airport,Biggs Army Air Field (Fort Bliss),31.84950066,-106.3799973,3946,Texas,TX
FWH,medium_airport,NAS Fort Worth JRB / Carswell Field,32.769199,-97.441498,650,Texas,TX
HVR,medium_airport,Havre City County Airport,48.542999,-109.762001,2591,Montana,MT
OGB,medium_airport,Orangeburg Municipal Airport,33.456798553467,-80.859497070312,195,South Carolina,SC
RSL,medium_airport,Russell Municipal Airport,38.872100830078,-98.811798095703,1862,Kansas,KS
SDY,medium_airport,Sidney - Richland Regional Airport,47.706902,-104.193001,1985,Montana,MT
SXQ,medium_airport,Soldotna Airport,60.474935,-151.038471,113,Alaska,AK
LPS,small_airport,Lopez Island Airport,48.4838981628418,-122.93800354003906,209,Washington,WA
IMT,small_airport,Ford Airport,45.818401,-88.114502,1182,Michigan,MI
ATO,small_airport,Ohio University Airport,39.211839,-82.22949,766,Ohio,OH
AIA,small_airport,Alliance Municipal Airport,42.0531997681,-102.804000854,3931,Nebraska,NE
AVO,small_airport,Avon Park Executive Airport,27.59119987,-81.52780151,160,Florida,FL
BGT,small_airport,Bagdad Airport,34.592796,-113.171993,4183,Arizona,AZ
BBC,small_airport,Bay City Regional Airport,28.973301,-95.863503,45,Texas,TX
LTW,small_airport,St. Mary's County Regional Airport,38.315399,-76.550102,142,Maryland,MD
ICS,small_airport,Cascade Airport,44.4938011169,-116.01599884,4742,Idaho,ID
CHZ,small_airport,Chiloquin State Airport,42.579440493,-121.879062653,4217,Oregon,OR
DCU,small_airport,Pryor Field Regional Airport,34.652698516799994,-86.94539642330001,592,Alabama,AL
DEH,small_airport,Decorah Municipal Airport,43.275501,-91.739403,1158,Iowa,IA
DLN,small_airport,Dillon Airport,45.255401611299995,-112.553001404,5241,Montana,MT
FEP,small_airport,Albertus Airport,42.2462005615,-89.58200073239999,859,Illinois,IL
GTY,small_airport,Gettysburg Regional Airport,39.841222,-77.274699,590,Pennsylvania,PA
GCY,small_airport,Greeneville Municipal Airport,36.195648,-82.811482,1608,Tennessee,TN
GRE,small_airport,Greenville Airport,38.836844,-89.376525,541,Illinois,IL
GRD,small_airport,Greenwood County Airport,34.2486991882,-82.15910339359999,631,South Carolina,SC
PAK,small_airport,Port Allen Airport,21.8969,-159.602997,24,Hawaii,HI
HSI,small_airport,Hastings Municipal Airport,40.6053009033,-98.42790222170001,1961,Nebraska,NE
HLC,small_airport,Hill City Municipal Airport,39.37879944,-99.83149719,2238,Kansas,KS
LIY,small_airport,MidCoast Regional Airport at Wright Army Airfield,31.891237,-81.561003,45,Georgia,GA
HUM,small_airport,Houma Terrebonne Airport,29.5664997101,-90.6604003906,10,Louisiana,LA
OKK,small_airport,Kokomo Municipal Airport,40.528198242188,-86.05899810791,830,Indiana,IN
LXN,small_airport,Jim Kelly Field,40.791000366199995,-99.7772979736,2413,Nebraska,NE
LHV,small_airport,William T. Piper Memorial Airport,41.13560104,-77.42230225,556,Pennsylvania,PA
XMD,small_airport,Madison Municipal Airport,44.01599884,-97.08589935,1718,South Dakota,SD
DXE,small_airport,Bruce Campbell Field,32.438702,-90.103104,326,Mississippi,MS
MZZ,small_airport,Marion Municipal Airport,40.4898986816,-85.6797027588,859,Indiana,IN
MDF,small_airport,Taylor County Airport,45.10100174,-90.30329895,1478,Wisconsin,WI
MPJ,small_airport,Petit Jean Park Airport,35.138901,-92.909202,923,Arkansas,AR
MVL,small_airport,Morrisville-Stowe State Airport,44.534599,-72.613998,732,Vermont,VT
OCH,small_airport,A L Mangham Jr. Regional Airport,31.57799911,-94.70950317,355,Texas,TX
VSF,small_airport,Hartness State Airport,43.343601,-72.517303,577,Vermont,VT
OKM,small_airport,Okmulgee Regional Airport,35.668098449707,-95.948699951172,720,Oklahoma,OK
RTL,small_airport,Spirit Lake Municipal Airport,43.387501,-95.139198,1434,Iowa,IA
RED,small_airport,Mifflin County Airport,40.6773986816,-77.6268005371,819,Pennsylvania,PA
SQV,small_airport,Sequim Valley Airport,48.098098754883,-123.18699645996,144,Washington,WA
SNL,small_airport,Shawnee Regional Airport,35.357898712158,-96.942802429199,1073,Oklahoma,OK
SXY,small_airport,Sidney Municipal Airport,42.302600860596,-75.416000366211,1027,New York,NY
SAR,small_airport,Sparta Community Airport - Hunter Field,38.148899,-89.6987,538,Illinois,IL
VLA,small_airport,Vandalia Municipal Airport,38.991501,-89.166199,537,Illinois,IL
VDI,small_airport,Vidalia Regional Airport,32.192699432373,-82.371200561523,275,Georgia,GA
WAH,small_airport,Harry Stern Airport,46.2440986633,-96.6073989868,968,North Dakota,ND
WHT,small_airport,Wharton Regional Airport,29.254299,-96.154404,100,Texas,TX
HIE,small_airport,Mount Washington Regional Airport,44.36752,-71.545765,1074,New Hampshire,NH
BEC,small_airport,Beech Factory Airport,37.694499969499994,-97.21499633790002,1408,Kansas,KS
HMN,medium_airport,Holloman Air Force Base,32.852501,-106.107002,4093,New Mexico,NM
LTS,medium_airport,Altus Air Force Base,34.667099,-99.266701,1382,Oklahoma,OK
BAD,medium_airport,Barksdale Air Force Base,32.501801,-93.662697,166,Louisiana,LA
CBM,medium_airport,Columbus Air Force Base,33.643799,-88.443802,219,Mississippi,MS
LUF,medium_airport,Luke Air Force Base,33.535,-112.383003,1085,Arizona,AZ
MUE,medium_airport,Waimea Kohala Airport,20.001301,-155.667999,2671,Hawaii,HI
MTC,medium_airport,Selfridge Air National Guard Base Airport,42.613463,-82.836919,580,Michigan,MI
RCA,medium_airport,Ellsworth Air Force Base,44.14500046,-103.1039963,3276,South Dakota,SD
BTT,medium_airport,Bettles Airport,66.91390228,-151.529007,647,Alaska,AK
BPI,medium_airport,Miley Memorial Field,42.58509827,-110.1110001,6990,Wyoming,WY
RDR,medium_airport,Grand Forks Air Force Base,47.961101532,-97.4011993408,913,North Dakota,ND
GUY,medium_airport,Guymon Municipal Airport,36.6851005554,-101.508003235,3123,Oklahoma,OK
HBR,medium_airport,Hobart Regional Airport,34.991317,-99.051313,1563,Oklahoma,OK
HUL,medium_airport,Houlton International Airport,46.1231002808,-67.792098999,489,Maine,ME
